Assay Name	descriptors_name	label	CT-Tot	TP	FP	FN	TN	BA	OR	P-Val	Inv OR	Inv P-val
AEID:1412_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-488	chain:aromaticAlkene_Ph-C2_acyclic_generic	83	12	71	99	3325	0.543600559	5.676483154	8.16073E-06	0.176165417	0.999998689
AEID:1412_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-490	chain:aromaticAlkene_Ph-C2	69	10	59	101	3337	0.536358356	5.599932671	4.75974E-05	0.178573564	0.99999243
AEID:1412_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-59	bond:C=N_imine_N(connect_noZ)	21	3	18	108	3378	0.510863364	5.212963104	0.027097913	0.191829488	0.996248364
AEID:1412_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-604	ring:hetero_[3]_O_epoxide	33	4	29	107	3367	0.513748288	4.340315819	0.019175896	0.230397984	0.996607721
AEID:1412_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-605	ring:hetero_[3]_Z_generic	37	5	32	106	3364	0.51781112	4.958726406	0.005634882	0.201664686	0.999083698
AEID:1412_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-611	ring:hetero_[5]_N_pyrazole	20	3	17	108	3379	0.511010587	5.521241665	0.023762731	0.181118667	0.996887982
AEID:1412_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-648	ring:hetero_[5_7]_Z_generic	10	3	7	108	3389	0.512482882	13.4484129	0.003148346	0.074358217	0.999827623
AEID:1412_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-706	ring:polycycle_bicyclo_[2.1.1]heptane	22	3	19	108	3377	0.510716081	4.937134266	0.030669961	0.202546641	0.995525062
AEID:1413_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-152	bond:CX_halide_alkyl-F_trifluoro_(1_1_1-)	104	4	100	35	3368	0.536864519	3.84914279	0.027078716	0.25979811	0.994624019
AEID:1413_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-155	bond:CX_halide_alkyl-X_benzyl_alkane	64	4	60	35	3408	0.542631507	6.491428375	0.00514021	0.154049292	0.99938333
AEID:1413_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-169	bond:CX_halide_alkyl-X_trihalo_(1_1_1-)	130	4	126	35	3342	0.533115983	3.031292439	0.054490224	0.329892278	0.986445248
AEID:1413_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-180	bond:CX_halide_aromatic-X_dihalo_benzene_(1_2-)	62	3	59	36	3409	0.529955208	4.814971924	0.030616647	0.207685545	0.995414555
AEID:1413_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-192	bond:CX_halide_generic-X_dihalo_(1_2-)	152	5	147	34	3321	0.542908788	3.322329044	0.025075641	0.300993681	0.994017959
AEID:1413_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-196	bond:N(=O)_nitro_aromatic	140	7	133	32	3335	0.570568264	5.485197544	0.00073161	0.182308853	0.999886274
AEID:1413_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-197	bond:N(=O)_nitro_C	154	7	147	32	3321	0.568549812	4.941964149	0.001289914	0.202348694	0.999778152
AEID:1413_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-652	ring:hetero_[6]_N_piperidine	61	4	57	35	3411	0.543064058	6.839097977	0.004323945	0.146218121	0.99950701
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-107	bond:CN_amine_ter-N_aliphatic	240	6	234	23	3244	0.569808245	3.616499424	0.012054331	0.276510477	0.997270107
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-108	bond:CN_amine_ter-N_aromatic	90	3	87	26	3391	0.539216936	4.497347355	0.036907963	0.222353294	0.994103372
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-109	bond:CN_amine_ter-N_aromatic_aliphatic	83	3	80	26	3398	0.5402233	4.900961399	0.029998193	0.2040416	0.995586216
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-110	bond:CN_amine_ter-N_generic	241	6	235	23	3243	0.569664478	3.599999905	0.012290725	0.277777791	0.997204483
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-216	bond:NC=O_urea_generic	89	5	84	24	3394	0.574131012	8.417658806	0.000690164	0.118797876	0.999933004
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-438	chain:alkaneLinear_ethyl_C2_(connect_noZ_CN=4)	1077	17	1060	12	2418	0.64071703	3.231603861	0.001629835	0.309443891	0.99954617
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-443	chain:alkaneLinear_decyl_C10	112	4	108	25	3370	0.553439379	4.992592812	0.012640418	0.20029673	0.998046279
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-444	chain:alkaneLinear_dodedyl_C12	78	3	75	26	3403	0.540942073	5.235384464	0.025531154	0.191007927	0.996474504
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-474	chain:aromaticAlkane_Ar-C-Ar	121	5	116	24	3362	0.569530666	6.038074493	0.002748589	0.165615708	0.999631047
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	111	4	107	25	3371	0.553583086	5.040747643	0.012258749	0.198383272	0.998122752
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-611	ring:hetero_[5]_N_pyrazole	20	4	16	25	3462	0.566665351	34.61999893	1.66879E-05	0.028885037	0.999999642
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-632	ring:hetero_[5]_Z_1_2-Z	64	4	60	25	3418	0.560339868	9.114666939	0.00170127	0.109713286	0.999853611
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-633	ring:hetero_[5]_Z_1_3-Z	182	5	177	24	3301	0.560761213	3.885357857	0.015304853	0.257376552	0.996859491
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-652	ring:hetero_[6]_N_piperidine	61	4	57	25	3421	0.560771167	9.602807045	0.001421495	0.104136221	0.999883771
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-93	bond:CN_amine_alicyclic_generic	127	4	123	25	3355	0.551282942	4.364227772	0.019308148	0.229135618	0.996604502
AEID:1414_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-94	bond:CN_amine_aliphatic_generic	356	8	348	21	3130	0.587902308	3.426382065	0.006597388	0.29185304	0.998363495
AEID:1417_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-107	bond:CN_amine_ter-N_aliphatic	240	4	236	9	3258	0.620073974	6.135593414	0.009346692	0.162983432	0.998824775
AEID:1417_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-110	bond:CN_amine_ter-N_generic	241	4	237	9	3257	0.619930863	6.107829571	0.009484227	0.163724288	0.998802245
AEID:1417_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-432	chain:alkaneCyclic_ethyl_C2_(connect_noZ)	480	5	475	8	3019	0.624334037	3.972368479	0.023556063	0.251738995	0.995336592
AEID:1417_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-436	chain:alkaneCyclic_hexyl_C6	212	3	209	10	3285	0.58547622	4.71531105	0.039695803	0.212075084	0.993980706
AEID:1417_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-454	chain:alkeneCyclic_diene_cyclohexene	134	3	131	10	3363	0.596638203	7.701526642	0.011774039	0.129844382	0.998886168
AEID:1417_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-467	chain:alkeneLinear_mono-ene_ethylene_generic	390	5	385	8	3109	0.63721323	5.047078133	0.009996158	0.198134452	0.998422027
AEID:1417_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-474	chain:aromaticAlkane_Ar-C-Ar	121	4	117	9	3377	0.63710314	12.82810974	0.000757251	0.077953808	0.999953568
AEID:1417_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	111	3	108	10	3386	0.599929571	9.405555725	0.007000635	0.106320143	0.999454856
AEID:1417_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-488	chain:aromaticAlkene_Ph-C2_acyclic_generic	83	4	79	9	3415	0.642541051	19.21237755	0.000177323	0.052049782	0.999992728
AEID:1417_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-490	chain:aromaticAlkene_Ph-C2	69	4	65	9	3429	0.644544482	23.44615364	8.58855E-05	0.042650919	0.999997079
AEID:1417_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-555	group:ligand_path_4_bidentate_aminoethanol	106	4	102	9	3392	0.639249682	14.77995682	0.000456913	0.067659199	0.999975622
AEID:1417_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-94	bond:CN_amine_aliphatic_generic	356	4	352	9	3142	0.603474081	3.967171669	0.03557023	0.252068758	0.993226111
AEID:1419_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-107	bond:CN_amine_ter-N_aliphatic	240	13	227	40	3227	0.589781046	4.620154381	3.72284E-05	0.216442987	0.999992669
AEID:1419_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-110	bond:CN_amine_ter-N_generic	241	13	228	40	3226	0.589636326	4.598464966	3.89131E-05	0.217463881	0.999992311
AEID:1419_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-132	bond:COH_alcohol_ter-alkyl	95	5	90	48	3364	0.534141421	3.893518448	0.013487835	0.2568371	0.997229636
AEID:1419_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-145	bond:CX_halide_alkyl-Cl_ethyl	36	3	33	50	3421	0.523524821	6.21999979	0.01637549	0.160771698	0.998084903
AEID:1419_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-162	bond:CX_halide_alkyl-X_ethyl	47	3	44	50	3410	0.521932483	4.650000095	0.033118572	0.215053767	0.994870067
AEID:1419_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-163	bond:CX_halide_alkyl-X_ethyl_generic	82	4	78	49	3376	0.526444614	3.533228636	0.03415871	0.283027261	0.992637515
AEID:1419_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-165	bond:CX_halide_alkyl-X_primary	82	4	78	49	3376	0.526444614	3.533228636	0.03415871	0.283027261	0.992637515
AEID:1419_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-474	chain:aromaticAlkane_Ar-C-Ar	121	9	112	44	3342	0.568692565	6.103490353	6.32951E-05	0.163840681	0.999990821
AEID:1419_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	111	8	103	45	3351	0.560561478	5.783818722	0.000211399	0.172896147	0.999968231
AEID:1419_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-488	chain:aromaticAlkene_Ph-C2_acyclic_generic	83	6	77	47	3377	0.545457304	5.59878397	0.001382002	0.178610206	0.999793887
AEID:1419_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-490	chain:aromaticAlkene_Ph-C2	69	5	64	48	3390	0.537905216	5.517578125	0.003516305	0.181238934	0.999484003
AEID:1419_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-555	group:ligand_path_4_bidentate_aminoethanol	106	7	99	46	3355	0.551706553	5.157004833	0.000926175	0.193911001	0.999846995
AEID:1419_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-593	ring:fused_[6_6]_tetralin	26	3	23	50	3431	0.524972439	8.950434685	0.006630064	0.111726418	0.999456465
AEID:1419_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-94	bond:CN_amine_aliphatic_generic	356	14	342	39	3112	0.582567632	3.266456842	0.000570498	0.306142122	0.999842227
AEID:141_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-324	bond:metal_group_III_other_generic	20	6	14	25	3462	0.594760358	59.34857178	1.01776E-08	0.016849605	1
AEID:141_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-326	bond:metal_group_III_other_generic_oxy	7	3	4	28	3472	0.547811747	93	2.13832E-05	0.010752688	0.999999821
AEID:141_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-338	bond:metal_group_III_other_Sn_generic	13	6	7	25	3469	0.59576726	118.9371414	4.70399E-10	0.008407802	1
AEID:141_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-340	bond:metal_group_III_other_Sn_organo	13	6	7	25	3469	0.59576726	118.9371414	4.70399E-10	0.008407802	1
AEID:141_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-342	bond:metal_group_III_other_Sn_oxy	4	3	1	28	3475	0.548243225	372.3214417	2.48825E-06	0.002685851	1
AEID:141_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-5	atom:element_metal_poor_metal	20	6	14	25	3462	0.594760358	59.34857178	1.01776E-08	0.016849605	1
AEID:1422_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-439	chain:alkaneLinear_propyl_C3	841	3	838	1	2665	0.75538826	9.54057312	0.04514512	0.104815513	0.996710896
AEID:1423_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-134	bond:CS_sulfide_dialkyl	71	4	67	38	3398	0.537950933	5.338570118	0.009667266	0.187316075	0.998597741
AEID:1423_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-163	bond:CX_halide_alkyl-X_ethyl_generic	82	4	78	38	3387	0.536363661	4.570850372	0.015829412	0.218777686	0.997333109
AEID:1423_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-165	bond:CX_halide_alkyl-X_primary	82	4	78	38	3387	0.536363661	4.570850372	0.015829412	0.218777686	0.997333109
AEID:1423_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-192	bond:CX_halide_generic-X_dihalo_(1_2-)	152	5	147	37	3318	0.53831166	3.050193071	0.03341594	0.327848107	0.991356075
AEID:1423_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-273	bond:S(=O)N_sulfonamide	84	4	80	38	3385	0.536075056	4.453947544	0.017164666	0.224519938	0.997035325
AEID:1423_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-274	bond:S(=O)N_sulfonylamide	95	4	91	38	3374	0.534487724	3.902833939	0.025767807	0.256224066	0.994950056
AEID:1423_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-296	bond:S~N_generic	118	5	113	37	3352	0.543217897	4.008610249	0.012454493	0.249463007	0.99751389
AEID:1423_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-43	bond:C(=O)O_carboxylicAcid_aromatic	83	4	79	38	3386	0.536219358	4.511658669	0.016488476	0.221647963	0.997187078
AEID:1423_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	111	4	107	38	3358	0.532178938	3.303492308	0.042270754	0.302709937	0.990297377
AEID:1423_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-632	ring:hetero_[5]_Z_1_2-Z	64	4	60	38	3405	0.538961053	5.973684311	0.006715214	0.167400882	0.999126494
AEID:1423_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-650	ring:hetero_[6]_N_diazine_(1_3-)_generic	94	6	88	36	3377	0.558730185	6.395833492	0.000760381	0.15635179	0.99990046
AEID:1423_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-657	ring:hetero_[6]_N_pyrimidine	55	5	50	37	3415	0.552308798	9.229729652	0.000431507	0.108345531	0.999961734
AEID:1423_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-676	ring:hetero_[6]_Z_1_3-	102	6	96	36	3369	0.557575762	5.848958492	0.001171206	0.170970619	0.99983269
AEID:1424_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-123	bond:COH_alcohol_aromatic	372	10	362	29	3106	0.576013684	2.958658695	0.006036428	0.337990999	0.998227417
AEID:1424_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-124	bond:COH_alcohol_aromatic_phenol	362	10	352	29	3116	0.577455401	3.052507877	0.004966173	0.327599496	0.998584211
AEID:1424_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-474	chain:aromaticAlkane_Ar-C-Ar	121	6	115	33	3353	0.560342908	5.301185608	0.001910673	0.188637048	0.999699771
AEID:1424_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-479	chain:aromaticAlkane_Ph-C1-Ph	111	6	105	33	3363	0.561784685	5.823376656	0.001221401	0.171721682	0.999824822
AEID:1424_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-555	group:ligand_path_4_bidentate_aminoethanol	106	4	102	35	3366	0.536576152	3.771428585	0.028796077	0.265151501	0.994171083
AEID:1424_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-587	ring:aromatic_biphenyl	51	3	48	36	3420	0.531541109	5.9375	0.018328721	0.16842106	0.997757494
AEID:1424_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-592	ring:fused_[6_6]_naphthalene	84	5	79	34	3389	0.552712739	6.308637142	0.002122632	0.158512831	0.999726713
AEID:1425_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-440	chain:alkaneLinear_butyl_C4	514	4	510	5	2988	0.649323404	4.687058926	0.031213542	0.21335341	0.99498415
AEID:1425_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-441	chain:alkaneLinear_hexyl_C6	268	3	265	6	3233	0.628787875	6.099999905	0.026225513	0.163934425	0.996911108
AEID:1425_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-442	chain:alkaneLinear_octyl_C8	185	3	182	6	3316	0.640651822	9.109889984	0.009580952	0.109770805	0.999233484
AEID:1426_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-115	bond:COC_ether_aliphatic__aromatic	432	8	424	19	3056	0.587228596	3.03475666	0.013134883	0.329515696	0.996351361
AEID:1426_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-163	bond:CX_halide_alkyl-X_ethyl_generic	82	3	79	24	3401	0.54420501	5.38132906	0.024060577	0.185827702	0.996765256
AEID:1426_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-165	bond:CX_halide_alkyl-X_primary	82	3	79	24	3401	0.54420501	5.38132906	0.024060577	0.185827702	0.996765256
AEID:1426_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-188	bond:CX_halide_aromatic-X_halo_phenol_ortho	96	3	93	24	3387	0.542193472	4.552419186	0.036150865	0.219663426	0.994292915
AEID:1426_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-189	bond:CX_halide_aromatic-X_halo_phenol_para	93	3	90	24	3390	0.542624533	4.708333492	0.033337079	0.21238938	0.994904101
AEID:1426_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-302	bond:X[any]_halide	876	14	862	13	2618	0.6354087	3.2707479	0.002338162	0.305740476	0.999363959
AEID:1426_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-65	bond:C=O_aldehyde_generic	83	3	80	24	3400	0.544061303	5.3125	0.024836073	0.188235298	0.996619284
AEID:1428_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-424	chain:alkaneBranch_neopentyl_C5	310	4	306	10	2958	0.595982134	3.866666555	0.036599576	0.258620679	0.992847264
AEID:1428_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-432	chain:alkaneCyclic_ethyl_C2_(connect_noZ)	451	6	445	8	2819	0.646117806	4.751123428	0.007413536	0.210476533	0.998723507
AEID:1428_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-435	chain:alkaneCyclic_pentyl_C5	117	3	114	11	3150	0.589679599	7.535885334	0.012096269	0.132698417	0.998830616
AEID:1428_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-436	chain:alkaneCyclic_hexyl_C6	202	4	198	10	3066	0.612526238	6.193939209	0.008585718	0.161448136	0.998929024
AEID:1428_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-456	chain:alkeneCyclic_ethene_C_(connect_noZ)	170	4	166	10	3098	0.617428243	7.465060234	0.004640994	0.133957386	0.999516785
AEID:1428_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-457	chain:alkeneCyclic_ethene_generic	273	4	269	10	2995	0.601650059	4.453531742	0.024123523	0.224540904	0.995874226
AEID:1428_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-49	bond:C(=O)O_carboxylicEster_alkyl	313	4	309	10	2955	0.595522583	3.825242758	0.037753988	0.261421323	0.992546618
AEID:1429_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-192	bond:CX_halide_generic-X_dihalo_(1_2-)	152	4	148	14	3341	0.589901567	6.449807167	0.006449401	0.155043393	0.999224126
AEID:1429_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-443	chain:alkaneLinear_decyl_C10	112	3	109	15	3380	0.567712784	6.201834679	0.018236358	0.161242604	0.997866571
AEID:1429_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-454	chain:alkeneCyclic_diene_cyclohexene	134	3	131	15	3358	0.564560056	5.126717567	0.029229963	0.195056587	0.995892465
AEID:142_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-178	bond:CX_halide_aromatic-Cl_trihalo_benzene_(1_2_4-)	39	6	33	174	3294	0.511707246	3.44200635	0.013331123	0.290528238	0.996827543
AEID:142_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-182	bond:CX_halide_aromatic-X_dihalo_benzene_(1_4-)	54	8	46	172	3281	0.515309095	3.317492485	0.005628464	0.30143249	0.998551607
AEID:142_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-190	bond:CX_halide_aromatic-X_trihalo_benzene_(1_2_3-)	20	4	16	176	3311	0.50870657	4.703125	0.017030282	0.21262458	0.997220099
AEID:142_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-324	bond:metal_group_III_other_generic	20	13	7	167	3320	0.535059094	36.92044449	6.3494E-13	0.027085263	1
AEID:142_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-326	bond:metal_group_III_other_generic_oxy	7	4	3	176	3324	0.510660231	25.18181801	0.000208075	0.039711192	0.999993503
AEID:142_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-338	bond:metal_group_III_other_Sn_generic	13	9	4	171	3323	0.524398863	43.7236824	1.21731E-09	0.0228709	1
AEID:142_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-339	bond:metal_group_III_other_Sn_halide	8	4	4	176	3323	0.510509968	18.88068199	0.0003995	0.052964188	0.99998337
AEID:142_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-340	bond:metal_group_III_other_Sn_organo	13	9	4	171	3323	0.524398863	43.7236824	1.21731E-09	0.0228709	1
AEID:142_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-342	bond:metal_group_III_other_Sn_oxy	4	4	0	176	3327	0.51111114	100000000	6.72232E-06	0	1
AEID:142_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-423	chain:alkaneBranch_t-butyl_C4	116	20	96	160	3231	0.541128159	4.20703125	1.06076E-06	0.237697303	0.999999762
AEID:142_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-460	chain:alkeneLinear_diene_1_3-butene	25	4	21	176	3306	0.507955134	3.577922106	0.036446609	0.279491842	0.992267311
AEID:142_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-472	chain:aromaticAlkane_Ar-C_meta	117	20	97	160	3230	0.540977836	4.162371159	1.22278E-06	0.240247682	0.999999702
AEID:142_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-491	chain:aromaticAlkene_Ph-C3	8	3	5	177	3322	0.50758189	11.26101685	0.0061496	0.088801928	0.99960053
AEID:142_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-5	atom:element_metal_poor_metal	20	13	7	167	3320	0.535059094	36.92044449	6.3494E-13	0.027085263	1
AEID:1431_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-118	bond:COH_alcohol_aliphatic_generic	476	5	471	8	3023	0.624906421	4.011411667	0.022775616	0.249288782	0.995532274
AEID:1431_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-129	bond:COH_alcohol_generic	833	7	826	6	2668	0.651028156	3.768361568	0.018213188	0.265367329	0.996045887
AEID:1432_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-115	bond:COC_ether_aliphatic__aromatic	432	11	421	19	3056	0.622792661	4.202525139	0.000531815	0.237952173	0.999887764
AEID:1432_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-35	bond:C(=O)N_carboxamide_(NHR)	205	6	199	24	3278	0.571383357	4.11809063	0.006749639	0.242830992	0.998649061
AEID:1432_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-36	bond:C(=O)N_carboxamide_(NR2)	131	4	127	26	3350	0.5484038	4.058146477	0.023992416	0.24641791	0.995476484
AEID:1432_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-435	chain:alkaneCyclic_pentyl_C5	117	4	113	26	3364	0.550417006	4.579986572	0.016493931	0.218341261	0.997229874
AEID:1432_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-650	ring:hetero_[6]_N_diazine_(1_3-)_generic	94	3	91	27	3386	0.536913991	4.134310246	0.044910315	0.241878316	0.99222374
AEID:1432_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-655	ring:hetero_[6]_N_pyridine	166	5	161	25	3316	0.560181201	4.119254589	0.012174955	0.242762357	0.997636616
AEID:1432_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-656	ring:hetero_[6]_N_pyridine_generic	246	6	240	24	3237	0.565487504	3.371875048	0.015938846	0.296570897	0.996141315
AEID:1432_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-657	ring:hetero_[6]_N_pyrimidine	55	3	52	27	3425	0.542522311	7.318376064	0.01098536	0.136642337	0.998903453
AEID:1432_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-669	ring:hetero_[6]_Z_1-	339	8	331	22	3146	0.585734844	3.456193447	0.006123898	0.289335668	0.998492599
AEID:1432_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-676	ring:hetero_[6]_Z_1_3-	102	3	99	27	3378	0.535763562	3.791245699	0.054968618	0.263765544	0.989666045
AEID:1434_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-166	bond:CX_halide_alkyl-X_secondary	27	3	24	85	3395	0.513535678	4.992647171	0.02891719	0.200294554	0.995821476
AEID:1434_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-481	chain:aromaticAlkane_Ph-C4	19	3	16	85	3403	0.514705598	7.506617546	0.011061282	0.133215785	0.998924375
AEID:1434_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-64	bond:C=O_aldehyde_aromatic	28	3	25	85	3394	0.513389409	4.791529179	0.03181332	0.208701625	0.995217204
AEID:1434_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-652	ring:hetero_[6]_N_piperidine	61	6	55	82	3364	0.526047647	4.47538805	0.003858846	0.223444313	0.999284804
AEID:1437_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-71	bond:C=O_carbonyl_generic	1769	10	1759	3	1735	0.632898152	3.287853003	0.049002148	0.304149866	0.987936556
AEID:1439_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-103	bond:CN_amine_sec-NH_alkyl	106	3	103	15	3386	0.56857264	6.574757099	0.015736571	0.152096868	0.99826014
AEID:1439_invitrodb_v3_1_burst_hitc_MC_20190520	Txp-104	bond:CN_amine_sec-NH_aromatic	89	3	86	15	3403	0.571008861	7.913953304	0.009783939	0.12635909	0.999096572
